Column 1,Column 2
0.15755829840,0.65491657510
0.01186839800,-0.31940727000
0.15401666300,-0.17033134280
-0.00546585615,0.33571463410
-0.21367741410,0.00257864314
-0.28049086010,-0.87810789320
0.03317981407,-0.15643417040
0.55666353410,0.25657045200
0.30731582070,-0.98877904880
-0.04170244999,-0.33882196600
0.10356958810,-0.23618403090
0.00397390554,-0.63765501250
-0.35518856330,-1.18761228600
0.49295132740,-1.42121722700
0.57945458800,-0.15349519570
0.59902892680,-0.26905696020
-0.21412221250,2.23136678900
-1.49853877900,-2.43476757700
-0.44305312580,0.11272650480
-0.22954236410,0.37044453670
2.33224616400,1.35963386300
-1.25976731500,0.50185720680
0.67114643840,-0.84421370380
-1.50058173500,0.00000976147
0.61030234890,0.54235257210
0.02270404563,-0.31350819700
0.07486143631,0.77101173810
0.29830195390,-1.86809065500
0.25556252190,1.73118466600
-0.28530602500,1.46767801100
-0.25976969530,-0.33567733850
-2.02364069200,0.61134077960
0.97809117650,0.04797059187
0.20115792480,-0.82913528900
1.17951869600,0.08771021841
0.98981454270,1.00036588700
-0.66776124290,-0.38109251750
-1.16696430000,-0.37566942310
-0.94725026820,-0.07447076289
0.42831615980,0.43349633010
0.43167462440,1.27837923000
0.56992495620,-0.63467930520
-0.03574480095,0.50839624270
-0.28644606160,0.21611600630
-0.01728948318,-1.85861238600
-0.45130787530,-0.41931648220
1.20134312600,-0.13232889840
0.48363265670,-0.03957023969
-0.41397004100,0.32600343340
-0.34884673720,-2.04032304900
-0.51318558670,0.04625552314
0.49799804940,-0.67767557730
0.95322164660,-1.43943902700
-0.04900914787,0.52429643000
0.84478902080,0.73527957610
-1.34333889700,-0.65325026780
-0.97028310480,0.84245628160
-0.31054982770,-0.38151648180
0.42563448380,0.06648900915
0.64110765200,-1.09873894700
1.53743225300,1.58448705600
-0.51455207380,-2.65944945600
0.25360627610,-0.09145262289
-1.30744639500,0.69511960500
0.93243803330,-2.03346654600
-1.43769248000,-0.18946926470
1.75040707600,-0.07721866535
0.45808499250,0.82470300540
-0.66900642680,1.24821292100
-0.51757266910,-0.40389226930
-1.64225331800,-1.38451866700
0.86766113100,1.36723542400
0.92712148210,1.21788563300
0.40235037830,-0.46200534820
-0.65355165260,0.35088849410
-0.11036795000,0.38186623410
-0.50001567550,0.56627544140
-0.48922086860,0.20420797890
0.30908671300,1.40669624200
-0.16319095820,-1.73795950400
0.82375430210,1.04082395300
0.02363601109,0.38047197020
0.66924346630,-0.21713526870
-1.72460091400,1.17353149800
0.31869269210,-2.34360319100
-0.39463401900,1.16152149100
0.77956773090,0.38607804760
1.12082598800,-1.13313327400
-1.25333791700,0.43309255470
1.12319923400,-0.30408643880
-1.16306346900,2.58529486800
-0.82640385260,1.83533272300
-0.96353360710,0.44068987240
-1.30651229700,-0.71925384140
2.06115560800,-0.58341459460
1.44586297800,-0.32504962840
1.85706280400,-0.56023450620
-0.44030028190,-0.90224606810
-1.19342074800,-0.59097227550
-1.31572024900,-0.27617949230
-0.61210239120,-0.51688389370
0.61591080480,-0.69858994990
1.35019942400,-0.92889192450
1.43334227400,2.55043823600
-0.42628274740,-1.47317324800
-1.28060603100,-1.02141473100
-1.55408165500,0.43239570100
1.28419283800,-0.32358007010
-0.42132502010,0.42382470790
1.38662362200,0.79917999500
-0.09817242702,1.26261366300
-1.02674294200,0.75196484920
-0.94293768680,-0.99376098310
-0.55372697410,1.10914328100
0.91635801560,-1.76491772800
1.39983244300,-0.11442129700
0.60314709440,-0.49817419390
1.12983528800,-1.06079903600
-1.83018638300,0.59166652070
-0.23867608210,-0.18325657380
-1.44399102400,1.01985472900
-0.25251317750,-1.48246547800
1.33423040200,0.84631189180
0.63092089920,0.49794014840
1.44712481800,0.12650417530
-1.82909610800,-1.41881055100
0.27742900310,-0.25177411840
-0.87260761510,-1.54667461100
1.16628783600,-2.08265193600
0.80878341560,3.27974540100
0.58468995250,0.97086132000
-1.79758681000,1.79259285200
-2.94592859600,-0.42901331850
0.51074631150,0.69619797960
-0.16674308670,0.69741627230
3.15966158300,0.60151581370
-0.03034999999,0.00365949071
0.53812247510,-0.22824755820
-1.51614441200,-2.06961226300
-0.46893143030,0.61014408640
-0.08470862400,0.42349690040
0.47392899200,1.11788673300
-0.60785471050,-0.27424208890
0.65282774870,1.74181218800
-0.85496715880,-0.44750087620
0.46406565080,-1.25542721800
-0.36318980190,0.93816367130
1.41983538500,-0.46834625960
-0.42301567810,-1.25472030700
0.02225546590,0.12482364640
0.35786274640,0.75650214310
-0.88525581390,0.24143962880
-0.54565949800,0.49742564890
-0.42720380280,4.10869262400
-0.66633971740,0.82112087730
-0.77642618300,1.53176031600
-0.65257138880,-1.98584577400
2.44367003300,0.36505351640
0.58512199480,0.77408203340
1.91317938000,-0.36447909160
-2.47948682200,-0.87597947770
-0.31519884530,0.39652015870
-1.23616298700,-0.31461743570
0.32956423010,-0.59375558290
0.93592347930,1.14950056800
1.07377989700,1.33556616800
-0.33383688180,0.30262933620
-1.38178507200,-0.45422785470
-0.55363139530,0.51437071750
-0.06427136184,0.82945843060
0.55497994080,0.63062196730
0.18946353610,-1.45336435000
0.75980894210,-0.33801777740
0.45200855070,0.35913333180
0.20311408930,0.62222041450
-1.46684754300,0.96078194480
-0.93767954800,0.75837034720
-0.91245985880,-1.13431848300
0.79445881660,-0.70742088760
1.82551832400,-1.22142916500
1.95855611700,1.80447664200
-0.47597557240,0.18040980690
-1.59480095700,0.55316427420
-3.00157680400,1.03302906600
-0.13390907390,-0.32900243470
0.12409989830,-1.15100294400
2.93522529100,-0.42652247090
2.29575461900,-0.14814719120
0.39959392300,1.50143691500
-2.12355502500,0.86959819750
-3.18914165300,-1.08709057500
-1.74731506900,0.66422141340
1.35199021100,0.73488466770
2.44059175900,-1.06136574400
1.88219594500,-0.10851682390
1.09299616700,-1.85040397400
-0.81947581240,0.33048806400
-2.12088053000,-0.31569321030
-1.10048355800,-1.35000210300
-0.92538382070,-0.69817099760
2.50058072900,0.23995119830
1.42462348600,-0.55294943960
0.92559287360,0.29952681320
